Type,EDI_Std_Nomenclature,AISC_Manual_Label,T_F,W,,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo,EDI_Std_Nomenclature,AISC_Manual_Label,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo
HSS,HSS14X12X.250,HSS14X12X1/4,–,42.84,0.000,11.8,–,–,14.0,13.3,–,–,–,12.0,11.3,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,48.5,–,57.1,–,354,58.9,50.6,5.49,280,53.0,46.7,4.88,–,–,–,484,–,75.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X304.8X6.4,HSS355.6X304.8X6.4,63.8,7610,–,–,356,338,–,–,–,305,287,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,48.5,–,57.1,–,147,965,829,139,117,869,765,124,–,–,–,201000,–,1240,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X6X.313,HSS16X6X5/16,–,44.60,0.960,12.2,–,–,16.0,15.1,–,–,–,6.00,5.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,17.6,–,52.0,–,379,60.3,47.4,5.57,81.8,30.2,27.3,2.58,–,–,–,222,–,52.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X152.4X7.9,HSS406.4X152.4X7.9,66.4,7870,–,–,406,384,–,–,–,152,130,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,17.6,–,52.0,–,158,988,777,141,34.0,495,447,65.5,–,–,–,92400,–,854,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X8X.313,HSS14X8X5/16,–,44.60,0.000,12.2,–,–,14.0,13.1,–,–,–,8.00,7.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,24.5,–,45.1,–,325,56.6,46.5,5.15,138,38.6,34.4,3.35,–,–,–,308,–,61.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X203.2X7.9,HSS355.6X203.2X7.9,66.4,7870,–,–,356,333,–,–,–,203,181,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,24.5,–,45.1,–,135,928,762,131,57.4,633,564,85.1,–,–,–,128000,–,1010,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS12X10X.313,HSS12X10X5/16,–,44.60,0.000,12.2,–,–,12.0,11.1,–,–,–,10.0,9.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,31.4,–,38.2,–,264,51.7,44.0,4.64,200,45.7,40.0,4.04,–,–,–,356,–,66.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS304.8X254X7.9,HSS304.8X254X7.9,66.4,7870,–,–,305,282,–,–,–,254,232,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,31.4,–,38.2,–,110,847,721,118,83.2,749,655,103,–,–,–,148000,–,1080,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS18X10X.250,HSS18X10X1/4,–,46.24,0.590,12.7,–,–,18.0,17.3,–,–,–,10.0,9.30,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,39.9,–,74.3,–,566,76.0,62.9,6.68,230,50.9,46.1,4.26,–,–,–,515,–,80.8,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS457.2X254X6.4,HSS457.2X254X6.4,68.8,8190,–,–,457,439,–,–,–,254,236,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,39.9,–,74.3,–,236,1250,1030,170,95.7,834,755,108,–,–,–,214000,–,1320,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X4X.375,HSS16X4X3/8,–,47.90,0.460,13.2,–,–,16.0,15.0,–,–,–,4.00,2.95,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,8.46,–,42.8,–,360,60.2,45.0,5.23,38.3,21.7,19.1,1.71,–,–,–,120,–,39.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X101.6X9.5,HSS406.4X101.6X9.5,71.2,8520,–,–,406,381,–,–,–,102,74.9,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,8.46,–,42.8,–,150,987,737,133,15.9,356,313,43.4,–,–,–,49900,–,651,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X6X.375,HSS14X6X3/8,–,47.90,0.000,13.2,–,–,14.0,13.0,–,–,–,6.00,4.95,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,14.2,–,37.1,–,317,57.3,45.3,4.91,84.1,31.6,28.0,2.53,–,–,–,219,–,53.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X152.4X9.5,HSS355.6X152.4X9.5,71.2,8520,–,–,356,330,–,–,–,152,126,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,14.2,–,37.1,–,132,939,742,125,35.0,518,459,64.3,–,–,–,91200,–,880,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS12X8X.375,HSS12X8X3/8,–,47.90,0.000,13.2,–,–,12.0,11.0,–,–,–,8.00,6.95,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,19.9,–,31.4,–,262,53.0,43.7,4.47,140,40.1,35.1,3.27,–,–,–,293,–,62.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS304.8X203.2X9.5,HSS304.8X203.2X9.5,71.2,8520,–,–,305,279,–,–,–,203,177,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,19.9,–,31.4,–,109,869,716,114,58.3,657,575,83.1,–,–,–,122000,–,1020,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS12X4X.500,HSS12X4X1/2,–,48.85,0.080,13.5,–,–,12.0,10.6,–,–,–,4.00,2.60,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,5.60,–,22.8,–,210,46.7,34.9,3.95,35.3,20.9,17.7,1.62,–,–,–,105,–,37.5,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS304.8X101.6X12.7,HSS304.8X101.6X12.7,72.5,8710,–,–,305,269,–,–,–,102,66.0,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,5.60,–,22.8,–,87.4,765,572,100,14.7,342,290,41.1,–,–,–,43700,–,615,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS10X6X.500,HSS10X6X1/2,–,48.85,0.000,13.5,–,–,10.0,8.60,–,–,–,6.00,4.61,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,9.90,–,18.5,–,171,43.0,34.3,3.57,76.8,30.1,25.6,2.39,–,–,–,176,–,48.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS254X152.4X12.7,HSS254X152.4X12.7,72.5,8710,–,–,254,218,–,–,–,152,117,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,9.90,–,18.5,–,71.2,705,562,90.7,32.0,493,420,60.7,–,–,–,73300,–,798,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS9X7X.500,HSS9X7X1/2,–,48.85,0.000,13.5,–,–,9.00,7.60,–,–,–,7.00,5.60,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,12.1,–,16.4,–,149,40.5,33.0,3.32,100,34.0,28.7,2.73,–,–,–,197,–,51.5,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS228.6X177.8X12.7,HSS228.6X177.8X12.7,72.5,8710,–,–,229,193,–,–,–,178,142,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,12.1,–,16.4,–,62.0,664,541,84.3,41.6,557,470,69.3,–,–,–,82000,–,844,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS20X4X.313,HSS20X4X5/16,–,48.86,0.010,13.4,–,–,20.0,19.1,–,–,–,4.00,3.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,10.7,–,65.7,–,560,75.6,56.0,6.46,41.2,22.9,20.6,1.75,–,–,–,134,–,42.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS508X101.6X7.9,HSS508X101.6X7.9,72.7,8650,–,–,508,485,–,–,–,102,79.5,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,10.7,–,65.7,–,233,1240,918,164,17.1,375,338,44.5,–,–,–,55800,–,695,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS18X6X.313,HSS18X6X5/16,–,48.86,0.000,13.4,–,–,18.0,17.1,–,–,–,6.00,5.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,17.6,–,58.9,–,513,73.1,57.0,6.18,91.3,33.5,30.4,2.61,–,–,–,257,–,58.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS457.2X152.4X7.9,HSS457.2X152.4X7.9,72.7,8650,–,–,457,434,–,–,–,152,130,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,17.6,–,58.9,–,214,1200,934,157,38.0,549,498,66.3,–,–,–,107000,–,962,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X8X.313,HSS16X8X5/16,–,48.86,0.000,13.4,–,–,16.0,15.1,–,–,–,8.00,7.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,24.5,–,52.0,–,451,69.4,56.4,5.80,155,43.0,38.7,3.40,–,–,–,369,–,70.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X203.2X7.9,HSS406.4X203.2X7.9,72.7,8650,–,–,406,384,–,–,–,203,181,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,24.5,–,52.0,–,188,1140,924,147,64.5,705,634,86.4,–,–,–,154000,–,1150,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X10X.313,HSS14X10X5/16,–,48.86,0.000,13.4,–,–,14.0,13.1,–,–,–,10.0,9.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,31.4,–,45.1,–,380,64.6,54.3,5.32,227,51.4,45.5,4.12,–,–,–,446,–,77.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X254X7.9,HSS355.6X254X7.9,72.7,8650,–,–,356,333,–,–,–,254,232,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,31.4,–,45.1,–,158,1060,890,135,94.5,842,746,105,–,–,–,186000,–,1270,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS10X4X.625,HSS10X4X5/8,–,50.81,0.030,14.0,–,–,10.0,8.26,–,–,–,4.00,2.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,3.88,–,14.2,–,149,40.3,29.9,3.26,33.5,20.6,16.8,1.54,–,–,–,95.7,–,36.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS254X101.6X15.9,HSS254X101.6X15.9,75.3,9030,–,–,254,210,–,–,–,102,57.4,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,3.88,–,14.2,–,62.0,660,490,82.8,13.9,338,275,39.1,–,–,–,39800,–,601,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS9X5X.625,HSS9X5X5/8,–,50.81,0.000,14.0,–,–,9.00,7.26,–,–,–,5.00,3.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,5.61,–,12.5,–,133,38.5,29.6,3.08,52.0,25.3,20.8,1.92,–,–,–,128,–,42.5,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS228.6X127X15.9,HSS228.6X127X15.9,75.3,9030,–,–,229,184,–,–,–,127,82.8,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,5.61,–,12.5,–,55.4,631,485,78.2,21.6,415,341,48.8,–,–,–,53300,–,696,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X6X.625,HSS8X6X5/8,–,50.81,0.000,14.0,–,–,8.00,6.26,–,–,–,6.00,4.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,7.33,–,10.8,–,114,36.1,28.5,2.85,72.3,29.5,24.1,2.27,–,–,–,150,–,46.0,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X152.4X15.9,HSS203.2X152.4X15.9,75.3,9030,–,–,203,159,–,–,–,152,108,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,7.33,–,10.8,–,47.5,592,467,72.4,30.1,483,395,57.7,–,–,–,62400,–,754,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X6X.375,HSS16X6X3/8,–,53.00,0.220,14.6,–,–,16.0,15.0,–,–,–,6.00,4.95,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,14.2,–,42.8,–,445,71.1,55.6,5.53,95.3,35.5,31.8,2.56,–,–,–,260,–,61.6,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X152.4X9.5,HSS406.4X152.4X9.5,78.9,9420,–,–,406,381,–,–,–,152,126,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,14.2,–,42.8,–,185,1170,911,140,39.7,582,521,65.0,–,–,–,108000,–,1010,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X8X.375,HSS14X8X3/8,–,53.00,0.000,14.6,–,–,14.0,13.0,–,–,–,8.00,6.95,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,19.9,–,37.1,–,382,66.8,54.6,5.12,161,45.5,40.2,3.32,–,–,–,363,–,72.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X203.2X9.5,HSS355.6X203.2X9.5,78.9,9420,–,–,356,330,–,–,–,203,177,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,19.9,–,37.1,–,159,1090,895,130,67.0,746,659,84.3,–,–,–,151000,–,1190,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS12X10X.375,HSS12X10X3/8,–,53.00,0.000,14.6,–,–,12.0,11.0,–,–,–,10.0,8.95,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,25.7,–,31.4,–,310,61.1,51.6,4.61,234,54.0,46.9,4.01,–,–,–,421,–,78.3,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS304.8X254X9.5,HSS304.8X254X9.5,78.8,9420,–,–,305,279,–,–,–,254,227,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,25.7,–,31.4,–,129,1000,846,117,97.4,885,769,102,–,–,–,175000,–,1280,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS24X8X.250,HSS24X8X1/4,–,53.05,0.050,14.6,–,–,24.0,23.3,–,–,–,8.00,7.30,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,31.3,–,100,–,1010,107,84.4,8.34,183,49.5,45.8,3.55,–,–,–,508,–,86.0,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS609.6X203.2X6.4,HSS609.6X203.2X6.4,78.9,9420,–,–,610,592,–,–,–,203,185,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,31.3,–,100,–,420,1750,1380,212,76.2,811,751,90.2,–,–,–,211000,–,1410,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS22X10X.250,HSS22X10X1/4,–,53.05,0.000,14.6,–,–,22.0,21.3,–,–,–,10.0,9.30,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,39.9,–,91.4,–,923,103,83.9,7.96,275,60.0,55,4.34,–,–,–,674,–,99.0,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS558.8X254X6.4,HSS558.8X254X6.4,78.9,9420,–,–,559,541,–,–,–,254,236,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,39.9,–,91.4,–,384,1690,1370,202,114,983,901,110,–,–,–,281000,–,1620,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS20X6X.313,HSS20X6X5/16,–,53.11,0.060,14.6,–,–,20.0,19.1,–,–,–,6.00,5.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,17.6,–,65.7,–,673,87.1,67.3,6.79,101,36.9,33.6,2.63,–,–,–,293,–,65.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS508X152.4X7.9,HSS508X152.4X7.9,79.0,9420,–,–,508,485,–,–,–,152,130,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,17.6,–,65.7,–,280,1430,1100,172,42.0,605,551,66.8,–,–,–,122000,–,1070,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS18X8X.313,HSS18X8X5/16,–,53.11,0.000,14.6,–,–,18.0,17.1,–,–,–,8.00,7.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,24.5,–,58.9,–,604,83.4,67.1,6.44,172,47.5,43.0,3.44,–,–,–,432,–,79.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS457.2X203.2X7.9,HSS457.2X203.2X7.9,79.0,9420,–,–,457,434,–,–,–,203,181,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,24.5,–,58.9,–,251,1370,1100,164,71.6,778,705,87.4,–,–,–,180000,–,1300,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X10X.313,HSS16X10X5/16,–,53.11,0.000,14.6,–,–,16.0,15.1,–,–,–,10.0,9.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,31.4,–,52.0,–,523,78.6,65.4,5.99,255,57.0,50.9,4.18,–,–,–,539,–,88.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X254X7.9,HSS406.4X254X7.9,79.0,9420,–,–,406,384,–,–,–,254,232,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,31.4,–,52.0,–,218,1290,1070,152,106,934,834,106,–,–,–,224000,–,1450,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X12X.313,HSS14X12X5/16,–,53.11,0.000,14.6,–,–,14.0,13.1,–,–,–,12.0,11.1,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,38.2,–,45.1,–,435,72.6,62.1,5.46,344,65.4,57.3,4.86,–,–,–,598,–,93.3,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X304.8X7.9,HSS355.6X304.8X7.9,79,9420,–,–,356,333,–,–,–,305,282,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,38.2,–,45.1,–,181,1190,1020,139,143,1070,939,123,–,–,–,249000,–,1530,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X4X.500,HSS14X4X1/2,–,55.66,0.870,15.3,–,–,14.0,12.6,–,–,–,4.00,2.60,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,5.60,–,27.1,–,317,61.0,45.3,4.55,41.2,24.1,20.6,1.64,–,–,–,127,–,44.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X101.6X12.7,HSS355.6X101.6X12.7,82.6,9870,–,–,356,320,–,–,–,102,66.0,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,5.60,–,27.1,–,132,1000,742,116,17.1,395,338,41.7,–,–,–,52900,–,723,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS12X6X.500,HSS12X6X1/2,–,55.66,0.000,15.3,–,–,12.0,10.6,–,–,–,6.00,4.61,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,9.90,–,22.8,–,271,57.4,45.2,4.21,91.1,35.2,30.4,2.44,–,–,–,227,–,59.0,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS304.8X152.4X12.7,HSS304.8X152.4X12.7,82.6,9870,–,–,305,269,–,–,–,152,117,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,9.90,–,22.8,–,113,941,741,107,37.9,577,498,62.0,–,–,–,94500,–,967,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS10X8X.500,HSS10X8X1/2,–,55.66,0.000,15.3,–,–,10.0,8.60,–,–,–,8.00,6.60,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,14.2,–,18.5,–,214,51.9,42.7,3.73,151,44.5,37.8,3.14,–,–,–,288,–,66.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS254X203.2X12.7,HSS254X203.2X12.7,82.6,9870,–,–,254,218,–,–,–,203,168,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,14.2,–,18.5,–,89.1,850,700,94.7,62.9,729,619,79.8,–,–,–,120000,–,1090,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
