Type,EDI_Std_Nomenclature,AISC_Manual_Label,T_F,W,,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo,EDI_Std_Nomenclature,AISC_Manual_Label,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo
HSS,HSS16X.500,HSS16.000X0.500,–,82.85,1.840,22.7,–,–,–,–,16.0,–,–,–,–,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,–,–,–,34.4,685,112,85.7,5.49,685,112,85.7,5.49,–,–,–,1370,–,171,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X12.7,HSS406.4X12.7,123,14600,–,–,–,–,406,–,–,–,–,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,–,–,–,34.4,285,1840,1400,139,285,1840,1400,139,–,–,–,570000,–,2800,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS13.375X.625,HSS13.375X0.625,–,85.19,0.350,23.4,–,–,–,–,13.4,–,–,–,–,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,–,–,–,23.0,479,95.2,71.6,4.53,479,95.2,71.6,4.53,–,–,–,958,–,143,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS340.36X15.9,HSS340.36X15.9,127,15100,–,–,–,–,340,–,–,–,–,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,–,–,–,23.0,199,1560,1170,115,199,1560,1170,115,–,–,–,399000,–,2340,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS26X.313,HSS26.000X0.313,–,85.81,0.620,23.5,–,–,–,–,26.0,–,–,–,–,–,–,–,–,–,–,–,0.313,0.291,–,–,–,–,–,–,–,–,–,–,–,–,–,89.5,1940,192,149,9.09,1940,192,149,9.09,–,–,–,3880,–,298,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS660.4X7.9,HSS660.4X7.9,128,15200,–,–,–,–,660,–,–,–,–,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,–,–,–,89.5,807,3150,2440,231,807,3150,2440,231,–,–,–,1610000,–,4880,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS22X.375,HSS22.000X0.375,–,86.69,0.880,23.7,–,–,–,–,22.0,–,–,–,–,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,–,–,–,63.1,1390,163,126,7.66,1390,163,126,7.66,–,–,–,2780,–,253,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS558.8X9.5,HSS558.8X9.5,129,15300,–,–,–,–,559,–,–,–,–,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,–,–,–,63.1,579,2670,2060,195,579,2670,2060,195,–,–,–,1160000,–,4150,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X.625,HSS14.000X0.625,–,89.36,0.630,24.5,–,–,–,–,14.0,–,–,–,–,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,–,–,–,24.1,552,105,78.9,4.75,552,105,78.9,4.75,–,–,–,1100,–,158,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X15.9,HSS355.6X15.9,133,15800,–,–,–,–,356,–,–,–,–,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,–,–,–,24.1,230,1720,1290,121,230,1720,1290,121,–,–,–,458000,–,2590,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS18X.500,HSS18.000X0.500,–,93.54,0.200,25.6,–,–,–,–,18.0,–,–,–,–,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,–,–,–,38.7,985,143,109,6.20,985,143,109,6.20,–,–,–,1970,–,219,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS457.2X12.7,HSS457.2X12.7,139,16500,–,–,–,–,457,–,–,–,–,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,–,–,–,38.7,410,2340,1790,157,410,2340,1790,157,–,–,–,820000,–,3590,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS24X.375,HSS24.000X0.375,–,94.71,0.880,25.9,–,–,–,–,24.0,–,–,–,–,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,–,–,–,68.8,1810,195,151,8.36,1810,195,151,8.36,–,–,–,3620,–,302,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS609.6X9.5,HSS609.6X9.5,141,16700,–,–,–,–,610,–,–,–,–,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,–,–,–,68.8,753,3200,2470,212,753,3200,2470,212,–,–,–,1510000,–,4950,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS12.75X.750,HSS12.750X0.750,–,96.21,1.500,26.4,–,–,–,–,12.8,–,–,–,–,–,–,–,–,–,–,–,0.750,0.698,–,–,–,–,–,–,–,–,–,–,–,–,–,18.3,481,101,75.5,4.27,481,101,75.5,4.27,–,–,–,962,–,150,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS323.9X19.0,HSS323.9X19.0,143,17000,–,–,–,–,324,–,–,–,–,–,–,–,–,–,–,–,19.1,17.7,–,–,–,–,–,–,–,–,–,–,–,–,–,18.3,200,1660,1240,108,200,1660,1240,108,–,–,–,400000,–,2460,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS26X.375,HSS26.000X0.375,–,102.73,0.880,28.1,–,–,–,–,26.0,–,–,–,–,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,–,–,–,74.6,2310,229,178,9.07,2310,229,178,9.07,–,–,–,4620,–,356,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS660.4X9.5,HSS660.4X9.5,153,18100,–,–,–,–,660,–,–,–,–,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,–,–,–,74.6,961,3750,2920,230,961,3750,2920,230,–,–,–,1920000,–,5830,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X.625,HSS16.000X0.625,–,103.00,0.270,28.1,–,–,–,–,16.0,–,–,–,–,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,–,–,–,27.5,838,138,105,5.46,838,138,105,5.46,–,–,–,1680,–,209,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X15.9,HSS406.4X15.9,153,18100,–,–,–,–,406,–,–,–,–,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,–,–,–,27.5,349,2260,1720,139,349,2260,1720,139,–,–,–,699000,–,3420,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS20X.500,HSS20.000X0.500,–,104.00,0.700,28.5,–,–,–,–,20.0,–,–,–,–,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,–,–,–,43.0,1360,177,136,6.91,1360,177,136,6.91,–,–,–,2720,–,272,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS508X12.7,HSS508X12.7,155,18400,–,–,–,–,508,–,–,–,–,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,–,–,–,43.0,566,2900,2230,176,566,2900,2230,176,–,–,–,1130000,–,4460,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X.750,HSS14.000X0.750,–,106.23,2.190,29.1,–,–,–,–,14.0,–,–,–,–,–,–,–,–,–,–,–,0.750,0.698,–,–,–,–,–,–,–,–,–,–,–,–,–,20.1,647,124,92.4,4.71,647,124,92.4,4.71,–,–,–,1290,–,184,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X19.0,HSS355.6X19.0,158,18800,–,–,–,–,356,–,–,–,–,–,–,–,–,–,–,–,19.1,17.7,–,–,–,–,–,–,–,–,–,–,–,–,–,20.1,269,2030,1510,120,269,2030,1510,120,–,–,–,537000,–,3020,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS28X.375,HSS28.000X0.375,–,110.74,0.380,30.3,–,–,–,–,28.0,–,–,–,–,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,–,–,–,80.3,2900,267,207,9.78,2900,267,207,9.78,–,–,–,5790,–,414,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS711.2X9.5,HSS711.2X9.5,165,19500,–,–,–,–,711,–,–,–,–,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,–,–,–,80.3,1210,4380,3390,248,1210,4380,3390,248,–,–,–,2410000,–,6780,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS22X.500,HSS22.000X0.500,–,114.92,4.180,31.5,–,–,–,–,22.0,–,–,–,–,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,–,–,–,47.3,1820,216,166,7.62,1820,216,166,7.62,–,–,–,3650,–,331,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS558.8X12.7,HSS558.8X12.7,171,20300,–,–,–,–,559,–,–,–,–,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,–,–,–,47.3,758,3540,2720,194,758,3540,2720,194,–,–,–,1520000,–,5420,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS18X.625,HSS18.000X0.625,–,116.09,1.170,31.8,–,–,–,–,18.0,–,–,–,–,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,–,–,–,31.0,1210,176,134,6.16,1210,176,134,6.16,–,–,–,2420,–,268,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS457.2X15.9,HSS457.2X15.9,173,20500,–,–,–,–,457,–,–,–,–,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,–,–,–,31.0,504,2880,2200,156,504,2880,2200,156,–,–,–,1010000,–,4390,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X.750,HSS16.000X0.750,–,122.27,5.360,33.5,–,–,–,–,16.0,–,–,–,–,–,–,–,–,–,–,–,0.750,0.698,–,–,–,–,–,–,–,–,–,–,–,–,–,22.9,984,163,123,5.42,984,163,123,5.42,–,–,–,1970,–,245,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X19.0,HSS406.4X19.0,182,21600,–,–,–,–,406,–,–,–,–,–,–,–,–,–,–,–,19.1,17.7,–,–,–,–,–,–,–,–,–,–,–,–,–,22.9,410,2670,2020,138,410,2670,2020,138,–,–,–,820000,–,4010,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X.875,HSS14.000X0.875,–,122.77,0.500,33.7,–,–,–,–,14.0,–,–,–,–,–,–,–,–,–,–,–,0.875,0.814,–,–,–,–,–,–,–,–,–,–,–,–,–,17.2,735,142,105,4.67,735,142,105,4.67,–,–,–,1470,–,209,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X22.2,HSS355.6X22.2,183,21700,–,–,–,–,356,–,–,–,–,–,–,–,–,–,–,–,22.2,20.7,–,–,–,–,–,–,–,–,–,–,–,–,–,17.2,306,2330,1720,119,306,2330,1720,119,–,–,–,612000,–,3420,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS24X.500,HSS24.000X0.500,–,125.61,1.900,34.4,–,–,–,–,24.0,–,–,–,–,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,–,–,–,51.6,2380,258,198,8.32,2380,258,198,8.32,–,–,–,4760,–,397,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS609.6X12.7,HSS609.6X12.7,187,22200,–,–,–,–,610,–,–,–,–,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,–,–,–,51.6,991,4230,3240,211,991,4230,3240,211,–,–,–,1980000,–,6510,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS20X.625,HSS20.000X0.625,–,129.45,2.080,35.5,–,–,–,–,20.0,–,–,–,–,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,–,–,–,34.4,1670,219,167,6.87,1670,219,167,6.87,–,–,–,3350,–,334,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS508X15.9,HSS508X15.9,193,22900,–,–,–,–,508,–,–,–,–,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,–,–,–,34.4,695,3590,2740,174,695,3590,2740,174,–,–,–,1390000,–,5470,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS26X.500,HSS26.000X0.500,–,136.30,5.780,37.3,–,–,–,–,26.0,–,–,–,–,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,–,–,–,55.9,3040,303,234,9.03,3040,303,234,9.03,–,–,–,6080,–,468,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS660.4X12.7,HSS660.4X12.7,203,24100,–,–,–,–,660,–,–,–,–,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,–,–,–,55.9,1270,4970,3830,229,1270,4970,3830,229,–,–,–,2530000,–,7670,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS18X.750,HSS18.000X0.750,–,138.30,0.980,37.9,–,–,–,–,18.0,–,–,–,–,–,–,–,–,–,–,–,0.750,0.698,–,–,–,–,–,–,–,–,–,–,–,–,–,25.8,1420,209,158,6.12,1420,209,158,6.12,–,–,–,2840,–,315,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS457.2X19.0,HSS457.2X19.0,206,24500,–,–,–,–,457,–,–,–,–,–,–,–,–,–,–,–,19.1,17.7,–,–,–,–,–,–,–,–,–,–,–,–,–,25.8,591,3420,2590,155,591,3420,2590,155,–,–,–,1180000,–,5160,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X1.000,HSS14.000X1.000,–,138.97,0.670,38.2,–,–,–,–,14.0,–,–,–,–,–,–,–,–,–,–,–,1.00,0.930,–,–,–,–,–,–,–,–,–,–,–,–,–,15.1,820,159,117,4.63,820,159,117,4.63,–,–,–,1640,–,232,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X25.4,HSS355.6X25.4,207,24600,–,–,–,–,356,–,–,–,–,–,–,–,–,–,–,–,25.4,23.6,–,–,–,–,–,–,–,–,–,–,–,–,–,15.1,341,2610,1920,118,341,2610,1920,118,–,–,–,683000,–,3800,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X.875,HSS16.000X0.875,–,141.48,0.520,38.8,–,–,–,–,16.0,–,–,–,–,–,–,–,–,–,–,–,0.875,0.814,–,–,–,–,–,–,–,–,–,–,–,–,–,19.7,1120,188,140,5.38,1120,188,140,5.38,–,–,–,2240,–,279,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X22.2,HSS406.4X22.2,211,25000,–,–,–,–,406,–,–,–,–,–,–,–,–,–,–,–,22.2,20.7,–,–,–,–,–,–,–,–,–,–,–,–,–,19.7,466,3080,2290,137,466,3080,2290,137,–,–,–,932000,–,4570,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS22X.625,HSS22.000X0.625,–,142.81,1.330,39.1,–,–,–,–,22.0,–,–,–,–,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,–,–,–,37.8,2240,267,204,7.58,2240,267,204,7.58,–,–,–,4490,–,408,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS558.8X15.9,HSS558.8X15.9,213,25200,–,–,–,–,559,–,–,–,–,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,–,–,–,37.8,932,4380,3340,193,932,4380,3340,193,–,–,–,1870000,–,6690,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS28X.500,HSS28.000X0.500,–,146.99,2.600,40.2,–,–,–,–,28.0,–,–,–,–,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,–,–,–,60.2,3810,353,272,9.74,3810,353,272,9.74,–,–,–,7630,–,544,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS711.2X12.7,HSS711.2X12.7,219,25900,–,–,–,–,711,–,–,–,–,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,–,–,–,60.2,1590,5780,4460,247,1590,5780,4460,247,–,–,–,3180000,–,8910,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS20X.750,HSS20.000X0.750,–,154.34,1.450,42.3,–,–,–,–,20.0,–,–,–,–,–,–,–,–,–,–,–,0.750,0.698,–,–,–,–,–,–,–,–,–,–,–,–,–,28.7,1970,260,197,6.83,1970,260,197,6.83,–,–,–,3940,–,394,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS508X19.0,HSS508X19.0,230,27300,–,–,–,–,508,–,–,–,–,–,–,–,–,–,–,–,19.1,17.7,–,–,–,–,–,–,–,–,–,–,–,–,–,28.7,820,4260,3230,173,820,4260,3230,173,–,–,–,1640000,–,6460,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS24X.625,HSS24.000X0.625,–,156.18,1.840,42.8,–,–,–,–,24.0,–,–,–,–,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,–,–,–,41.3,2930,319,244,8.28,2930,319,244,8.28,–,–,–,5870,–,488,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS609.6X15.9,HSS609.6X15.9,232,27600,–,–,–,–,610,–,–,–,–,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,–,–,–,41.3,1220,5230,4000,210,1220,5230,4000,210,–,–,–,2440000,–,8000,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS18X.875,HSS18.000X0.875,–,160.19,4.010,43.9,–,–,–,–,18.0,–,–,–,–,–,–,–,–,–,–,–,0.875,0.814,–,–,–,–,–,–,–,–,–,–,–,–,–,22.1,1630,241,181,6.08,1630,241,181,6.08,–,–,–,3250,–,360,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS457.2X22.2,HSS457.2X22.2,238,28300,–,–,–,–,457,–,–,–,–,–,–,–,–,–,–,–,22.2,20.7,–,–,–,–,–,–,–,–,–,–,–,–,–,22.1,678,3950,2970,154,678,3950,2970,154,–,–,–,1350000,–,5900,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X1.000,HSS16.000X1.000,–,160.35,0.160,44.0,–,–,–,–,16.0,–,–,–,–,–,–,–,–,–,–,–,1.00,0.930,–,–,–,–,–,–,–,–,–,–,–,–,–,17.2,1250,211,157,5.34,1250,211,157,5.34,–,–,–,2510,–,312,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X25.4,HSS406.4X25.4,239,28400,–,–,–,–,406,–,–,–,–,–,–,–,–,–,–,–,25.4,23.6,–,–,–,–,–,–,–,–,–,–,–,–,–,17.2,520,3460,2570,136,520,3460,2570,136,–,–,–,1040000,–,5110,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS26X.625,HSS26.000X0.625,–,169.54,1.360,46.4,–,–,–,–,26.0,–,–,–,–,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,–,–,–,44.7,3750,376,289,8.99,3750,376,289,8.99,–,–,–,7500,–,577,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS660.4X15.9,HSS660.4X15.9,252,29900,–,–,–,–,660,–,–,–,–,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,–,–,–,44.7,1560,6160,4740,228,1560,6160,4740,228,–,–,–,3120000,–,9460,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS22X.750,HSS22.000X0.750,–,170.37,0.460,46.7,–,–,–,–,22.0,–,–,–,–,–,–,–,–,–,–,–,0.750,0.698,–,–,–,–,–,–,–,–,–,–,–,–,–,31.5,2650,317,241,7.54,2650,317,241,7.54,–,–,–,5300,–,481,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS558.8X19.0,HSS558.8X19.0,254,30100,–,–,–,–,559,–,–,–,–,–,–,–,–,–,–,–,19.1,17.7,–,–,–,–,–,–,–,–,–,–,–,–,–,31.5,1100,5190,3950,192,1100,5190,3950,192,–,–,–,2210000,–,7880,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS20X.875,HSS20.000X0.875,–,178.89,0.480,49.0,–,–,–,–,20.0,–,–,–,–,–,–,–,–,–,–,–,0.875,0.814,–,–,–,–,–,–,–,–,–,–,–,–,–,24.6,2260,300,226,6.79,2260,300,226,6.79,–,–,–,4520,–,451,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS508X22.2,HSS508X22.2,266,31600,–,–,–,–,508,–,–,–,–,–,–,–,–,–,–,–,22.2,20.7,–,–,–,–,–,–,–,–,–,–,–,–,–,24.6,941,4920,3700,172,941,4920,3700,172,–,–,–,1880000,–,7390,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS18X1.000,HSS18.000X1.000,–,181.73,0.360,49.9,–,–,–,–,18.0,–,–,–,–,–,–,–,–,–,–,–,1.00,0.930,–,–,–,–,–,–,–,–,–,–,–,–,–,19.4,1820,271,202,6.04,1820,271,202,6.04,–,–,–,3640,–,403,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS457.2X25.4,HSS457.2X25.4,270,32200,–,–,–,–,457,–,–,–,–,–,–,–,–,–,–,–,25.4,23.6,–,–,–,–,–,–,–,–,–,–,–,–,–,19.4,758,4440,3310,153,758,4440,3310,153,–,–,–,1520000,–,6600,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
